,Links,Category,Product_name,Price,Package,Quantity
4018,https://ickala.com/micro-switch/43685-tactile-switch-4pd-6-6-43-43685.html,micro-switch,tactile switch 4PD-6-6-4.3,10900,None,39600
4019,https://ickala.com/micro-switch/43684-micro-switch.html,micro-switch,میکروسوییچ 3A اهرم دار,59950,None,29975
4020,https://ickala.com/24v-relay/42423-رله-24-ولت-7-آمپر-5-پایه-میلون.html,24v-relay,T73-DC24V-C,70850,None,100000
4021,https://ickala.com/micro-switch/41920-3a250vac-micro-switch.html,micro-switch,میکرو سوئیچ اهرم دار 3A250VAC,98100,None,25000
4022,https://ickala.com/12v-relay/42322-hfd23-012-1zs.html,12v-relay,HFD23-012-1ZS,335720,None,27000
4023,https://ickala.com/24v-relay/41917-omif-s-124lm.html,24v-relay,OMIF-S-124LM,763000,None,19989
4024,https://ickala.com/12v-relay/42319-go-1c-12d2.html,12v-relay,GO-1C-12D2,494860,None,17869
4025,https://ickala.com/micro-switch/43026-tactile-switch-4pd-6-6-9.html,micro-switch,tactile switch 4PD-6-6-9,6540,None,17969
4026,https://ickala.com/micro-switch/16503-tactile-switch-right-6-6-7.html,micro-switch,tactile switch-right-6-6-7,17767,None,12501
4027,https://ickala.com/micro-switch/43023-tactile-switch-4pd-6-6-8.html,micro-switch,tactile switch 4PD-6-6-8,10137,None,11000
4028,https://ickala.com/12v-relay/42332-sm-s-112dp-f.html,12v-relay,SM-S-112DP-F,587510,None,10808
4029,https://ickala.com/12v-relay/42315-hrs4h-s-dc12v-42315.html,12v-relay,HRS4H-S-DC12V,127530,None,10050
4030,https://ickala.com/24v-relay/43675-omif-s-124lm-43675.html,24v-relay,OMIF-S-124LM,599500,None,10000
4031,https://ickala.com/micro-switch/43020-tactile-switch-4pd-61-64-31.html,micro-switch,tactile switch 4PD-6.1-6.4-3.1,10137,None,12000
4032,https://ickala.com/12v-relay/42314-رله-5-پین-10-آمپر-12-ولت-g5q-1-omron.html,12v-relay,رله 5 پین 10 آمپر 12 ولت G5Q-1 OMRON,313920,None,8866
4033,https://ickala.com/micro-switch/43344-micro-switch-23mm.html,micro-switch,میکرو سوییچ 3A-250VAC 23MM,70850,None,7000
4034,https://ickala.com/micro-switch/28486-tactile-switch-4pd-6-6-43.html,micro-switch,tactile switch 4PD-6-6-4.3,12753,None,8140
4035,https://ickala.com/reed-relay/43570-read-relay.html,reed-relay,رید رله 1.5سانت پایه طلایی روسی,163500,None,6490
4036,https://ickala.com/electromechanical/43814-رله-خودرویی-53nd10-y.html,electromechanical,53ND10-Y,436000,None,6000
4037,https://ickala.com/micro-switch/43018-tactile-switch-4ps-6-6-5-43018.html,micro-switch,tactile switch 4PS-6-6-5(سیلیکونی),41856,None,5853
4038,https://ickala.com/mercury-tilt-switch/28315-mercury-switch-5mm.html,mercury-tilt-switch,کلید جیوه ای 5 میلی متری,106820,None,5225
4039,https://ickala.com/12v-relay/42318-hf115f-q-12-1d.html,12v-relay,HF115F-Q/12-1D,756460,None,5028
4040,https://ickala.com/24v-relay/43059-g5nb-1-e-24v.html,24v-relay,G5NB-1A-E DC24V,299750,None,5000
4041,https://ickala.com/micro-switch/24271-tactile-switch-4ps-6-6-5.html,micro-switch,tactile switch 4PS-6-6-5,12099,None,4813
4042,https://ickala.com/12v-relay/42321-hf115f-q-12-1h.html,12v-relay,HF115F-Q/12-1H,802240,None,4800
4043,https://ickala.com/reed-relay/42336-beelee-nanci-14mm.html,reed-relay,سنسور رید رله BEELEE-NANCI -14mm,124260,None,4139
4044,https://ickala.com/12v-relay/42323-hrs3fn-h-s-dc12v-a.html,12v-relay,HRS3FN H-S-DC12V-A,174400,None,4635
4045,https://ickala.com/12v-relay/41919-az733w-2a-12de.html,12v-relay,AZ733W-2A-12DE,872000,None,4000
4046,https://ickala.com/micro-switch/43019-tactile-switch-4pd-45-45-7.html,micro-switch,tactile switch 4PD-4.5-4.5-7,6540,None,4000
4047,https://ickala.com/12v-relay/42317-srd-12vdc-sl-c.html,12v-relay,SRD-12VDC-SL-C,165680,None,3856
4048,https://ickala.com/micro-switch/18903-tactile-switch-2ps-6-37-25.html,micro-switch,tactile switch 2PS-6-3.7-2.5,28340,None,3299
4049,https://ickala.com/12v-relay/42324-hrs3fn-s-dc12v-a.html,12v-relay,HRS3FN-S-DC12V-A,165680,None,3275
4050,https://ickala.com/micro-switch/26051-tactile-switch-straight-6-6-7.html,micro-switch,tactile switch-straight-6-6-7,40439,None,3164
4051,https://ickala.com/micro-switch/43025-tactile-switch-4pd-6-6-5dip.html,micro-switch,tactile switch 4PD-6-6-5(dip),6867,None,3164
4052,https://ickala.com/12v-relay/41921-53nd12-y.html,12v-relay,53ND12-Y,937400,None,3000
4053,https://ickala.com/10v-relay/41922-53nd10-y.html,10v-relay,53ND10-Y,1046400,None,3000
4054,https://ickala.com/24v-relay/42856-nec-mr24-24s.html,24v-relay,MR24-24S,7521000,None,3000
4055,https://ickala.com/24v-relay/42906-aldp1-24v-42906.html,24v-relay,ALDP124,436000,None,3000
4056,https://ickala.com/micro-switch/39536-میکرو-سوئیچ-اهرم-دار-5a-125-250v-10t85.html,micro-switch,میکرو سوئیچ اهرم دار 5A 125 250V-10T85,130800,None,2843
4057,https://ickala.com/micro-switch/43024-tactile-switch-4ps-6-6-5.html,micro-switch,tactile switch 4PS-6-6-5,6649,None,2500
4058,https://ickala.com/5v-relay/42316-hrs4h-s-dc5v-42316.html,5v-relay,HRS4H-S-DC5V,156960,None,2150
4059,https://ickala.com/12v-relay/43060-aldp112.html,12v-relay,ALDP112,436000,None,2000
4060,https://ickala.com/24v-relay/43800-mpr-s-124-a.html,24v-relay,رله پکیجیMPR-S-124-A,152600,None,2000
4061,https://ickala.com/24v-relay/42333-sm-s-224d.html,24v-relay,SM-S-224D,679070,None,2124
4062,https://ickala.com/5v-relay/43073-g5nb-1a-e-dc5v.html,5v-relay,G5NB-1A-E DC5V,545000,None,1900
4063,https://ickala.com/electromechanical/23875-rocker2p3s-16a.html,electromechanical,راکر ریز2حالته سفید2پین(3آمپر),40439,None,1897
4064,https://ickala.com/micro-switch/21337-tactile-switch-right-7-7-4.html,micro-switch,tactile switch-right-6-6-5,19511,None,1732
4065,https://ickala.com/micro-switch/43017-tactile-switch-4pd-6-6-31.html,micro-switch,tactile switch 4PD-6-6-3.1,6540,None,1500
4066,https://ickala.com/12v-relay/41918-832a-1a-f-c-b-12vdc.html,12v-relay,832A-1A-F-C-B-12VDC,1635000,None,1499
4067,https://ickala.com/24v-relay/23636-jqc-3fp.html,24v-relay,JQC-3FP 24V T73,152600,None,1522
4068,https://ickala.com/micro-switch/38981-b3f-3120-switch-tactile-spst-no-005a-24v.html,micro-switch,B3F-3120 Tactile,163500,None,1380
4069,https://ickala.com/micro-switch/24252-tactile-switch-4pd-12-12-43.html,micro-switch,tactile switch 4PD-12-12-4.3,31610,None,1394
4070,https://ickala.com/12v-relay/42326-hrs4nh-s-dc-12-c1.html,12v-relay,HRS4NH-S-DC-12-C1,373870,None,1374
4071,https://ickala.com/کلید-پولکیdome-switch/29223-metal-dome-snap-switch-bottom.html,کلید-پولکیdome-switch,کلید پولکی فلزی 12میلی متری,48396,None,1218
4072,https://ickala.com/5v-relay/25371-hls6-4100h-dc5v.html,5v-relay,HLS6-4100H DC5V,182030,None,1189
4073,https://ickala.com/24v-relay/43072-g2r-1-e-24vdc.html,24v-relay,G2R-1-E-24VDC,872000,None,1060
4074,https://ickala.com/24v-relay/35604-g2r-1a-e.html,24v-relay,G2R-1A-E-24VDC,817500,None,1052
4075,https://ickala.com/izumi-relay-4contact/25363-hls-445318f-dc12v-sp.html,izumi-relay-4contact,HLS-4453(18F) DC12V SP,3224220,None,1000
4076,https://ickala.com/relay-socket/43186-socket-relay-4c-43186.html,relay-socket,سوکت 4 کنتاکت ریلی,599500,None,1000
4077,https://ickala.com/24v-relay/25586-mpb-s-124-c.html,24v-relay,MPB-S-124-C,272500,None,1015
4078,https://ickala.com/12v-relay/43057-alq112a01-43057.html,12v-relay,ALQ112A01,490500,None,1000
4079,https://ickala.com/micro-switch/43790-tactile-switch-right-6-6-7.html,micro-switch,tactile switch-right-6-6-7,19620,None,1000
4080,https://ickala.com/izumi-relay-4contact/25365-hls-445318f-dc24v-sp.html,izumi-relay-4contact,HLS-4453(18F) DC24V SP,3224220,None,998
4081,https://ickala.com/izumi-relay-2contact/25296-my2-omron-24v-isomi-relay.html,izumi-relay-2contact,رله 24 ولت پایه ایزومی MY2-02-DC24,3061810,None,996
4082,https://ickala.com/izumi-relay-2contact/25297-my2-omron-12v-isomi-relay.html,izumi-relay-2contact,رله 12 ولت پایه ایزومی MY2-02-DC12,2739170,None,997
4083,https://ickala.com/izumi-relay-2contact/25348-hls-13f-2c-dc24v-np.html,izumi-relay-2contact,HLS-13F-2C DC24V NP,1936930,None,997
4084,https://ickala.com/12v-relay/43974-mcc-s-112-c-p.html,12v-relay,MCC-S-112-C-P,196200,None,1000
4085,https://ickala.com/izumi-relay-4contact/25293-hc4-dc12v.html,izumi-relay-4contact,رله 12 ولت 4 کنتاکت پایه لحیمی HC4-DC12V,2318430,None,994
4086,https://ickala.com/izumi-relay-4contact/25361-hls-445318f-ac220v-sp.html,izumi-relay-4contact,HLS-4453(18F) AC220V SP,3224220,None,996
4087,https://ickala.com/izumi-relay-4contact/25364-hls-445318f-dc24v-np.html,izumi-relay-4contact,HLS-4453(18F) DC24V NP,3224220,None,995
4088,https://ickala.com/izumi-relay-2contact/25347-hls-13f-2c-dc12v-sp-led.html,izumi-relay-2contact,HLS-13F-2C DC12V SP LED,3224220,None,993
4089,https://ickala.com/izumi-relay-2contact/25345-hls-13f-2c-ac220v-sp-led.html,izumi-relay-2contact,HLS-13F-2C AC220V SP LED,3224220,None,994
4090,https://ickala.com/izumi-relay-4contact/25362-hls-445318f-dc12v-np.html,izumi-relay-4contact,HLS-4453(18F) DC12V NP,3224220,None,993
4091,https://ickala.com/izumi-relay-3contact/25291-mk3p-i.html,izumi-relay-3contact,رله 24 ولت 3 کنتاکت گرد MK3P-I,3900020,None,989
4092,https://ickala.com/izumi-relay-2contact/25318-hls-13f-2c-dc24v.html,izumi-relay-2contact,HLS-13F-2C DC24V SP LED,3224220,None,986
4093,https://ickala.com/micro-switch/43021-tactile-switch-4pd-6-6-12.html,micro-switch,tactile switch 4PD-6-6-12,7303,None,988
4094,https://ickala.com/izumi-relay-2contact/25288-ly2j-omron-24v-isomi-relay.html,izumi-relay-2contact,رله 24 ولت پایه ایزومی LY2J OMRON,3102140,None,981
4095,https://ickala.com/izumi-relay-2contact/25287-hf-jqx-13f-12v-isomi-relay.html,izumi-relay-2contact,رله 12 ولت پایه ایزومی HF JQX-13F,2071000,None,979
4096,https://ickala.com/24v-relay/24071-mag-112-c-4.html,24v-relay,MAG-112-C-4,336810,None,976
4097,https://ickala.com/izumi-relay-2contact/25286-qly2n-220v-isomi-relay.html,izumi-relay-2contact,رله 220 ولت پایه ایزومی QLY2N,2411080,None,974
4098,https://ickala.com/izumi-relay-2contact/25346-hls-13f-2c-dc12v-np.html,izumi-relay-2contact,HLS-13F-2C DC12V NP,3224220,None,972
4099,https://ickala.com/izumi-relay-2contact/25344-hls-13f-2c-ac220v-np-led.html,izumi-relay-2contact,HLS-13F-2C AC220V NP LED,1777790,None,957
4100,https://ickala.com/24v-relay/43055-alq124.html,24v-relay,ALQ124,490500,None,970
4101,https://ickala.com/24v-relay/25591-mcc-s-124-cp.html,24v-relay,MCC-S-124-CP,246340,None,970
4102,https://ickala.com/24v-relay/25544-mca-s-124-c2h.html,24v-relay,MCA-S-124-C2H,146060,None,949
4103,https://ickala.com/automotive-relay/24087-mah-112-c-4-5pin-40a-12v.html,automotive-relay,MAH-112-C-4 5PIN-40A-12V,407660,None,945
4104,https://ickala.com/24v-relay/25367-hls6-23f-24vdc.html,24v-relay,HLS6-23F 24VDC,340080,None,939
4105,https://ickala.com/micro-switch/9202-tactile-switch-2pd-6-6-43.html,micro-switch,tactile switch 2PD-6-6-4.3,21909,None,941
4106,https://ickala.com/automotive-relay/23786-mah-124-c-4.html,automotive-relay,MAH-124-C-4,523200,None,947
4107,https://ickala.com/dip-switch-smd/23162-gds04s08.html,dip-switch-smd,GDS04S08,377140,None,938
4108,https://ickala.com/dip-switch-smd-pressed/23167-gdh06s12.html,dip-switch-smd-pressed,GDH06S12,357520,None,901
4109,https://ickala.com/5v-relay/25374-hls6-4100h-1-dc5v.html,5v-relay,HLS6-4100H-1 DC5V,192930,None,934
4110,https://ickala.com/24v-relay/43725-jv24s-kt-24v-1b-5a.html,24v-relay,JV24S-KT-24V-1B-5A,1417000,None,900
4111,https://ickala.com/12v-relay/43975-hrs3-s-dc12v-a.html,12v-relay,HRS3-S-DC12V-A,250700,None,900
4112,https://ickala.com/automotive-relay/23816-mah-112-c-3-5pin-40a-12v.html,automotive-relay,MAH-112-C-3 5PIN-40A-12V,451260,None,882
4113,https://ickala.com/micro-switch/9343-tactile-switch-right-7-7-95.html,micro-switch,tactile switch-right-6-6-9.5,33790,None,866
4114,https://ickala.com/24v-relay/25584-mcb-s-224-c-s.html,24v-relay,MCB-S-224-C-S,246340,None,832
4115,https://ickala.com/relay-socket/24945-relay-12pcb.html,relay-socket,سوکت رله روبردی 5 پایه,168950,None,857
4116,https://ickala.com/12v-relay/25351-hls-14f2l-dc12v-c.html,12v-relay,HLS-14F2L-DC12V-C,652910,None,814
4117,https://ickala.com/24v-relay/25373-hls6-4100h-1-dc24v.html,24v-relay,HLS6-4100H-1 DC24V,182030,None,810
4118,https://ickala.com/24v-relay/25336-hls-4078-dc24v.html,24v-relay,HLS-4078-DC24V,340080,None,805
4119,https://ickala.com/dip-switch-smd/23163-gds06s12.html,dip-switch-smd,GDS06S12,369510,None,787
4120,https://ickala.com/12v-relay/25352-hls-14f2l-dc12v-c-l.html,12v-relay,HLS-14F2L-DC12V-C L,559170,None,790
4121,https://ickala.com/dip-switch-smd/23164-gds08s16.html,dip-switch-smd,GDS08S16,420740,None,761
4122,https://ickala.com/5v-relay/25593-mcc-s-105-cp.html,5v-relay,MCC-S-105-CP,191840,None,726
4123,https://ickala.com/24v-relay/25370-hls6-4100h-dc24v.html,24v-relay,HLS6-4100H DC24V,192930,None,733
4124,https://ickala.com/28v-relay/44147-res54-pэc54.html,28v-relay,رله روسی (RES54) PЭC54,1417000,None,700
4125,https://ickala.com/24v-relay/24254-g2r-1-e-24.html,24v-relay,G2R-1-E-24V,893800,None,681
4126,https://ickala.com/12v-relay/43058-g5nb-1a-e-dc12v-43058.html,12v-relay,G5NB-1A-E DC12V,299750,None,694
4127,https://ickala.com/dip-switch-smd/23161-gds02s04.html,dip-switch-smd,GDS02S04,212550,None,649
4128,https://ickala.com/12v-relay/43208-g2r-1-e-12v.html,12v-relay,G2R-1-E-12V,872000,None,585
4129,https://ickala.com/electromechanical/23877-rocker2p3s-16a.html,electromechanical,راکر باریک 2 حالته قرمز 3 پین(15آمپر),138430,None,569
4130,https://ickala.com/12v-relay/42334-cma51h-s-dc12v-c.html,12v-relay,CMA51H-S-DC12V-C,168950,None,559
4131,https://ickala.com/push-button-resetable/29158-pbs-110.html,push-button-resetable,شستی ریز ریستی قرمز PBS-110,127530,None,556
4132,https://ickala.com/dip-switch-smd-pressed/23168-gdh08s16.html,dip-switch-smd-pressed,GDH08S16,390220,None,509
4133,https://ickala.com/dip-switch-smd-pressed/23169-gdh10s20.html,dip-switch-smd-pressed,GDH10S20,478510,None,500
4134,https://ickala.com/dip-switch-smd-pressed/23165-gdh02s04.html,dip-switch-smd-pressed,GDH02S04,262690,None,500
4135,https://ickala.com/24v-relay/43726-ala2pf2-24v-2b-5a.html,24v-relay,ALA2PF2 24V-2B-5A,1853000,None,500
4136,https://ickala.com/5v-relay/25583-mcb-s-205-c-s.html,5v-relay,MCB-S-205-C-S,337900,None,497
4137,https://ickala.com/24v-relay/43921-rnc1co024.html,24v-relay,RNC1CO024 رله PLC SHENLER 24V-1C-6A,1308000,None,500
4138,https://ickala.com/24v-relay/43683-g2r-1-e-24vdc-43683.html,24v-relay,G2R-1-E 24VDC,763000,None,500
4139,https://ickala.com/12v-relay/22679-g2r-2-12.html,12v-relay,G2R-2-12,1388660,None,480
4140,https://ickala.com/rotary-switch/36098-mr-2-6.html,rotary-switch,MR-2-6,8709100,None,480
4141,https://ickala.com/dip-switch-onboard/22937-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ سه تایی 6پین,57988,None,479
4142,https://ickala.com/push-button-resetable/26144-blue-switch-reset-ds-431.html,push-button-resetable,شستی ریستی آبی DS-431,52647,None,470
4143,https://ickala.com/push-button-resetable/28964-yellow-switch-reset-ds-431.html,push-button-resetable,شستی ریستی زرد DS-431,52647,None,470
4144,https://ickala.com/push-button-onoff/28958-white-switch-01.html,push-button-onoff,شستیON/OFF سفید مدل PBS-12A,109000,None,463
4145,https://ickala.com/push-button-resetable/28966-blue-switch-reset-pbs-12b.html,push-button-resetable,شستی ریستی آبی PBS-12B,76082,None,459
4146,https://ickala.com/sliding-switch/29070-slide-switch.html,sliding-switch,کلید کشویی 2 حالته 6 پین (جا پیچ دار),286670,None,456
4147,https://ickala.com/push-button-onoff/28962-yellow-switch-01.html,push-button-onoff,شستیON/OFF زرد مدل PBS-12A,109000,None,460
4148,https://ickala.com/12v-relay/23690-jqc-3fp.html,12v-relay,JQC-3FP 12V T73,177670,None,454
4149,https://ickala.com/push-button-resetable/28970-white-switch-reset-pbs-12b.html,push-button-resetable,شستی ریستی سفید PBS-12B,76082,None,458
4150,https://ickala.com/12v-relay/24368-g2rl-2-12.html,12v-relay,G2RL-2-12,1450790,None,454
4151,https://ickala.com/toggle-switch/29064-mts-203.html,toggle-switch,کلید کلنگی معمولی3 حالته 6 پین(آبی) MTS-203,306290,None,454
4152,https://ickala.com/sliding-switch/29073-slide-switch.html,sliding-switch,کلید کشویی 2 حالته 3 پین (دسته کوتاه),212550,None,449
4153,https://ickala.com/dip-switch-onboard/22936-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ دوتایی 4پین,53192,None,442
4154,https://ickala.com/push-button-resetable/28967-yellow-switch-reset-pbs-12b.html,push-button-resetable,شستی ریستی زرد PBS-12B,76082,None,440
4155,https://ickala.com/sliding-switch/29068-slide-switch.html,sliding-switch,کلید کشویی 2 حالته 3 پین,212550,None,440
4156,https://ickala.com/push-button-onoff/28963-green-switch-01.html,push-button-onoff,شستیON/OFF سبز مدل PBS-12A,109000,None,437
4157,https://ickala.com/toggle-switch/29066-mts-102.html,toggle-switch,کلید کلنگی معمولی2 حالته 3 پین(آبی) MTS-102,233260,None,434
4158,https://ickala.com/push-button-resetable/28984-black-switch-reset-ds-316.html,push-button-resetable,شستی ریستی زرد DS-316,76082,None,424
4159,https://ickala.com/push-button-resetable/28975-yellow-switch-reset-ds-507.html,push-button-resetable,شستی ریستی زرد DS-507,89707,None,420
4160,https://ickala.com/push-button-resetable/28973-red-switch-reset-pbs-305b.html,push-button-resetable,شستی ریستی زرد PBS-305B,96683,None,415
4161,https://ickala.com/شاسی-قطع-کن-تلفنیهوک-سوییچ/29390-telephone-hook-switch.html,شاسی-قطع-کن-تلفنیهوک-سوییچ,کلید تلفنی آبی 6 پایه پالسی,62021,None,413
4162,https://ickala.com/reed-relay/42335-سنسور-رید-رله.html,reed-relay,سنسور رید رله-14mm,69324,None,413
4163,https://ickala.com/push-button-resetable/28971-red-switch-reset-pbs-12b.html,push-button-resetable,شستی ریستی قرمز PBS-12B,76082,None,411
4164,https://ickala.com/رله-12-ولت/42327-sark-s-112d.html,رله-12-ولت,SARK-S-112D,502490,None,403
4165,https://ickala.com/push-button-resetable/28968-green-switch-reset-pbs-12b.html,push-button-resetable,شستی ریستی سبز PBS-12B,76082,None,412
4166,https://ickala.com/push-button-onoff/28960-blue-switch-01.html,push-button-onoff,شستیON/OFF آبی مدل PBS-12A,109000,None,400
4167,https://ickala.com/12v-relay/43062-f3aa012e.html,12v-relay,F3AA012E,599500,None,400
4168,https://ickala.com/24v-relay/42329-رله-5-پین-5-آمپر-24-ولت-sje-s-124-l-sanyou.html,24v-relay,رله 5 پین 5 آمپر 24 ولت SJE-S-124-L SANYOU,335720,None,390
4169,https://ickala.com/push-button-resetable/28977-blue-switch-reset-ds-507.html,push-button-resetable,شستی ریستی آبی DS-507,89707,None,394
4170,https://ickala.com/dip-switch-onboard/41359-single-dip-switch.html,dip-switch-onboard,Single dip switch,21800,None,400
4171,https://ickala.com/12v-relay/43721-scl-1-h-dpno-12vdc.html,12v-relay,SCL-1-H-DPNO 12VDC,599500,None,400
4172,https://ickala.com/push-button-onoff/28956-blue-switch-01.html,push-button-onoff,شستیON/OFF آبی مدل PB-305A,65400,None,389
4173,https://ickala.com/dip-switch-onboard/22941-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ هفت تایی 14پین,78916,None,386
4174,https://ickala.com/push-button-resetable/28981-blue-switch-reset-ds-316.html,push-button-resetable,شستی ریستی آبی DS-316,76082,None,386
4175,https://ickala.com/push-button-onoff/28957-white-switch-01.html,push-button-onoff,شستیON/OFF سفید مدل PB-305A,65400,None,385
4176,https://ickala.com/push-button-resetable/28980-black-switch-reset-ds-316.html,push-button-resetable,شستی ریستی سفید DS-316,76082,None,371
4177,https://ickala.com/push-button-onoff/9196-green-switch-01.html,push-button-onoff,شستیON/OFF سبز مدل PB-305A,65400,None,381
4178,https://ickala.com/12v-relay/23139-mca-s-112-c2h.html,12v-relay,MCA-S-112-C2H,164590,None,366
4179,https://ickala.com/5v-relay/28433-g2r-2-5.html,5v-relay,G2R-2-5,1546710,None,365
4180,https://ickala.com/rotary-switch/28422-سلکتور-24-حالته.html,rotary-switch,سلکتور 24 حالته,10474900,None,363
4181,https://ickala.com/sliding-switch/29071-slide-switch.html,sliding-switch,کلید کشویی ریز 2 حالته 3 پین (فلزی),201650,None,362
4182,https://ickala.com/electromechanical/29154-kcd5-2-101.html,electromechanical,راکر گرد ریز2حالته مشکی2پین(3آمپر),125350,None,365
4183,https://ickala.com/push-button-resetable/28972-blue-switch-reset-pbs-305b.html,push-button-resetable,شستی ریستی آبی PBS-305B,96683,None,349
4184,https://ickala.com/کلید-پولکیdome-switch/29221-metal-dome-snap-switch-bottom.html,کلید-پولکیdome-switch,کلید پولکی فلزی 8میلی متری,33681,None,348
4185,https://ickala.com/dip-switch-onboard/22939-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ پنج تایی 10پین,62893,None,317
4186,https://ickala.com/push-button-resetable/28965-green-switch-reset-ds-431.html,push-button-resetable,شستی ریستی سبزDS-431,52647,None,343
4187,https://ickala.com/push-button-resetable/28974-green-switch-reset-pbs-305b.html,push-button-resetable,شستی ریستی سبز PBS-305B,96683,None,316
4188,https://ickala.com/sliding-switch/29069-slide-switch.html,sliding-switch,کلید کشویی 2 حالته 3 پین (فلزی رایت),212550,None,327
4189,https://ickala.com/push-button-resetable/28982-green-switch-reset-ds-316.html,push-button-resetable,شستی ریستی سبز DS-316,76082,None,302
4190,https://ickala.com/relay-socket/43183-سوکت-رله-کتابی-8-پین.html,relay-socket,سوکت رله کتابی 8 پین با نگهدارنده,239800,None,300
4191,https://ickala.com/12v-relay/43207-g2r-1-12v.html,12v-relay,G2R-1-12V,1002800,None,295
4192,https://ickala.com/relay-socket/43185-socket-relay-5p.html,relay-socket,سوکت رله کتابی 5 پین با نگهدارنده,239800,None,300
4193,https://ickala.com/24v-relay/42328-hrs3t-s-dc24v-c.html,24v-relay,HRS3T-S-DC24V-C,289940,None,300
4194,https://ickala.com/push-button-resetable/28978-white-switch-reset-ds-512.html,push-button-resetable,شستی ریستی سفید DS-512,105730,None,287
4195,https://ickala.com/push-button-resetable/28976-green-switch-reset-ds-507.html,push-button-resetable,شستی ریستی سبز DS-507,89707,None,285
4196,https://ickala.com/5v-relay/25368-hls6-23f-5vdc.html,5v-relay,HLS6-23F 5VDC,267050,None,259
4197,https://ickala.com/dip-switch-onboard/22942-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ هشت تایی 16پین,80551,None,262
4198,https://ickala.com/dip-switch-onboard/22940-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ شش تایی 12پین,72485,None,257
4199,https://ickala.com/push-button-onoff/28959-red-switch-01.html,push-button-onoff,شستیON/OFF قرمز مدل PBS-12A,109000,None,257
4200,https://ickala.com/wakitaki-button/41361-n2k-russian-dpdt.html,wakitaki-button,N2K Russian DPDT,218000,None,250
4201,https://ickala.com/dip-switch-onboard/22938-on-off-on-hold-toggle.html,dip-switch-onboard,دیپ سوییچ چهار تایی 8پین,67689,None,240
4202,https://ickala.com/relay-socket/24935-relay-22pcb.html,relay-socket,سوکت رله روبردی 8 پایه,239800,None,244
4203,https://ickala.com/12v-relay/25320-pcj-112d3m-wg.html,12v-relay,PCJ-112D3M,347710,None,222
4204,https://ickala.com/12v-relay/25337-hls-4078-dc12v.html,12v-relay,HLS-4078-DC12V,289940,None,227
4205,https://ickala.com/12v-relay/25375-hls8-22f-dc12v-c.html,12v-relay,HLS8-22F-DC12V-C,212550,None,221
4206,https://ickala.com/reed-relay/39947-prma1b12.html,reed-relay,PRMA1B12,817500,None,220
4207,https://ickala.com/dip-switch-onboard/41372-ksd07.html,dip-switch-onboard,KSD07,54500,None,203
4208,https://ickala.com/24v-relay/41818-luz-5-rayex-elec.html,24v-relay,رله پنج پایه با ولتاژ تحریک ولتاژ 5 ولت luz,130800,None,200
4209,https://ickala.com/24v-relay/25382-hls-t9116f-3-c-dc24v.html,24v-relay,HLS-T91(16F)-3-C DC24V,918870,None,200
4210,https://ickala.com/6v-relay/43196-881h-1cc-f-c-6v-dc.html,6v-relay,881H-1CC-F-C 6V DC,763000,None,200
4211,https://ickala.com/pcb-relay-parts/43828-53nd12-y-43828.html,pcb-relay-parts,53ND12-Y,425100,None,200
4212,https://ickala.com/relay-socket/24964-relay-terminal-42.html,relay-socket,سوکت رله ریلی ایزومی 42,1117250,None,198
4213,https://ickala.com/electromechanical/29166-kcd3-111.html,electromechanical,راکر باریک 2حالته مشکی2پین(16آمپر),144970,None,194
4214,https://ickala.com/12v-relay/43197-835-1a-b-c-12vdc.html,12v-relay,835-1a-b-c-12vdc,272500,None,190
4215,https://ickala.com/micro-switch/40556-2pin-right-angle-tactile-switch.html,micro-switch,2Pin Right Angle Tactile Switch,13080,None,190
4216,https://ickala.com/relay-socket/24962-relay-terminal-22.html,relay-socket,سوکت رله ریلی ایزومی 22,1240420,None,188
4217,https://ickala.com/push-button-onoff/28961-black-switch-01.html,push-button-onoff,شستیON/OFF مشکی مدل PBS-12A,109000,None,186
4218,https://ickala.com/12v-relay/43205-hf62f-012-1ht.html,12v-relay,HF62F-012-1HT,708500,None,180
4219,https://ickala.com/24v-relay/43075-g2r-1-24v.html,24v-relay,G2R-1-24VDC,981000,None,176
4220,https://ickala.com/relay-socket/24965-relay-terminal-22-book.html,relay-socket,سوکت رله ریلی 22 کتابی,1836650,None,184
4221,https://ickala.com/24v-relay/25355-hls-14f2l-dc24v-c.html,24v-relay,HLS-14F2L-DC24V-C,652910,None,175
4222,https://ickala.com/12v-relay/25366-hls6-23f-12vdc.html,12v-relay,HLS6-23F 12VDC,289940,None,175
4223,https://ickala.com/12v-relay/25381-hls-t9116f-3-c-dc12v.html,12v-relay,HLS-T91(16F)-3-C DC12V,1326530,None,175
4224,https://ickala.com/electromechanical/29149-qy602-101.html,electromechanical,راکر2حالته مشکی4پین رایت(6آمپر),265960,None,172
4225,https://ickala.com/electromechanical/29155-kcd5-2-101.html,electromechanical,راکر گرد ریز2حالته قرمز3پین(3آمپر),245250,None,166
